retailer,ingredient_key,name,line_count,status,each_to_grams,needs_substitution,spend_score,model,llm_notes,reviewer_notes,decided_by,created_at,updated_at,pantry_staple,search_term,alias_of,unit_kind
ocado,name:fourme d ambert,Fourme D’ambert,8,approved,,1,26.8,gpt-5.6-luna,"No candidate is Fourme d’Ambert itself. Saint Agur is the closest general substitute; Bleu d’Auvergne is also a strong, good-value French blue-cheese alternative. Spreadable and whipped versions were excluded because the form differs substantially.",,human,2026-07-24 10:54:49.046927,2026-07-24 10:56:39.492338,0,,,mass
ocado,name:frank s redhot original,Frank's RedHot Original,6,approved,,0,27.0,gpt-5.6-luna,,,human,2026-07-24 11:01:18.486953,2026-07-24 16:45:56.226287,0,,,mass
ocado,name:freekeh,Freekeh,17,approved,,0,123.25,gpt-5.6-luna,Garofalo Organic Bulgur Wheat is not freekeh and was rejected.,,human,2026-07-23 23:15:38.565210,2026-07-23 23:21:28.480836,0,,,mass
ocado,name:freeze dried raspberries,Freeze Dried Raspberries,26,approved,,1,102.7,gpt-5.6-luna,"None of the candidates are freeze-dried raspberries. The plain frozen raspberry products are only a potential substitute for sauces, fillings or cooked recipes, but are not a direct replacement because they contain much more moisture; the enrobed raspberries and cranberries are unrelated.",,human,2026-07-23 23:02:09.190674,2026-07-23 23:11:18.888508,0,,,mass
ocado,name:french camembert,French Camembert,65,approved,,0,195.0,gpt-5.6-luna,,,human,2026-07-23 22:22:53.148592,2026-07-23 22:31:06.215705,0,,,mass
ocado,name:french dressing,French Dressing,40,approved,,0,88.0,gpt-5.6-luna,,,human,2026-07-23 22:39:04.205351,2026-07-23 22:45:22.491703,0,,,mass
ocado,name:fresh chilli jam,Fresh Chilli Jam,26,approved,,0,57.2,gpt-5.6-luna,"Plain chilli jam products are preferred. Sweet chilli jam products are included as close variants; garlic, tomato, tropical, fruit-flavoured and smoked chilli products were excluded because their primary flavour or form differs.",,human,2026-07-23 23:02:27.779452,2026-07-23 23:12:14.986055,0,,,mass
ocado,name:fresh edamame beans,Fresh Edamame Beans,26,approved,,0,76.7,gpt-5.6-luna,No candidate is explicitly fresh; the accepted products are the same ingredient in frozen and/or peeled forms. Dry-roasted edamame was rejected because it is a snack form unsuitable as fresh beans.,,human,2026-07-23 23:02:35.296948,2026-07-23 23:12:01.691352,0,,,mass
ocado,name:fresh peas,Fresh Peas,8,approved,100.0,0,20.8,gpt-5.6-luna,"Fresh garden peas are available directly. Frozen garden peas or petits pois are included as form-different alternatives; sugar snap peas, mangetout, pea shoots, mixed vegetables, canned peas and marrowfat peas are not suitable matches.",,human,2026-07-24 10:54:57.125103,2026-07-27 20:11:07.274023,0,,,count
ocado,name:fresh pesto,Fresh Pesto,228,approved,,0,820.8,gpt-5.6-luna,A direct fresh pesto match is available. The lower-ranked options are basil/green pestos in jars or pots and therefore differ in freshness/form.,,human,2026-07-21 17:50:43.087400,2026-07-22 15:45:29.180924,0,,,mass
ocado,name:fresh tagliatelle,Fresh Tagliatelle,105,approved,,0,288.75,gpt-5.6-luna,"The first two products are direct fresh-tagliatelle matches. The remaining accepted products are dried tagliatelle and therefore differ in preparation, but can substitute when fresh pasta is unavailable.",,human,2026-07-23 15:46:47.044696,2026-07-28 10:39:56.535673,0,,,mass
ocado,name:fruit bag,mixed Fruit,20,approved,,1,26.0,gpt-5.6-luna,"None of the candidates is a generic bag of fresh, frozen, or mixed fruit. They are predominantly fruit-flavoured sweets or small freeze-dried fruit snacks, so accepting one would not be a genuine match. Search for a mixed fruit bag or fruit salad product instead.",,human,2026-07-23 23:14:08.554671,2026-07-23 23:23:38.338409,0,mixed Fruit,,mass
ocado,name:fusilli,Fusilli,30,approved,,0,22.5,gpt-5.6-luna,"Several plain fusilli products are direct matches. Whole-wheat, tri-colour, organic, larger shapes, gluten-free and protein/legume versions were treated as form variants rather than preferred defaults.",,human,2026-07-23 22:53:57.562620,2026-07-23 23:01:23.010271,0,,,mass
ocado,name:g cookies cream dessert,Gü Cookies & Cream Dessert,14,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:37:12.398976,2026-07-23 23:37:12.398979,0,,,mass
ocado,name:g cracking hot chocolate souffl s x2,Gü Cracking Hot Chocolate Soufflés (x2),16,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:16:28.563217,2026-07-23 23:16:28.563222,0,,,mass
ocado,name:g double chocolate brownies,Gü Double Chocolate Brownies,16,approved,,0,63.2,gpt-5.6-luna,,,human,2026-07-23 23:16:30.372455,2026-07-23 23:20:39.219353,0,,,mass
ocado,name:g double chocolate vanilla cheesecakes x2,Gϋ Double Chocolate & Vanilla Cheesecakes (x2),6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 11:01:26.658583,2026-07-24 11:01:26.658592,0,,,mass
ocado,name:g hot chocolate molten middles,Gϋ Hot Chocolate Molten Middles,14,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:37:12.498397,2026-07-23 23:37:12.498400,0,,,mass
ocado,name:g hot sticky toffee puddings,Gü Hot Sticky Toffee Puddings,11,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:44:19.012963,2026-07-23 23:44:19.012969,0,,,mass
ocado,name:g inspirations honeycomb dessert,Gü Inspirations Honeycomb Dessert,12,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:39:12.937697,2026-07-23 23:39:12.937700,0,,,mass
ocado,name:g key lime pies x2,Gϋ Key Lime Pies (x2),12,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:39:13.039251,2026-07-23 23:39:13.039254,0,,,mass
ocado,name:g milk chocolate mousse x2,Gü Milk Chocolate Mousse (x2),18,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:15:18.200347,2026-07-23 23:15:18.200355,0,,,mass
ocado,name:g salted caramel cheesecakes x2,Gϋ Salted Caramel Cheesecakes (x2),12,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:39:13.143039,2026-07-23 23:39:13.143042,0,,,mass
ocado,name:g zesty lemon cheesecakes x2,Gϋ Zesty Lemon Cheesecakes (x2),13,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:38:19.053862,2026-07-23 23:38:19.053865,0,,,mass
ocado,name:g zillionaires cheesecakes x2,Gϋ-zillionaires' Cheesecakes (x2),15,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:37:01.653602,2026-07-23 23:37:01.653610,0,,,mass
ocado,name:gammon steaks,Gammon Steaks,9,approved,200.0,0,51.75,gpt-5.6-luna,Plain unsmoked gammon steaks are available directly. Smoked or seasoned steaks can work with flavour differences; gammon joints are not included because they require different preparation and are not a good default for steak recipes.,,human,2026-07-24 10:53:36.706520,2026-07-24 10:56:24.811252,0,,,mass
ocado,name:garam masala,Garam Masala,18,approved,,0,23.4,gpt-5.6-luna,Excluded M&S Tikka Masala Seasoning because it is a different seasoning blend. Premium gourmet garam masala options were not preferred as default matches.,,human,2026-07-23 23:15:18.082256,2026-07-23 23:24:31.875887,0,,,mass
ocado,name:garlic and coriander naan,Garlic and Coriander Naan,19,approved,90.0,0,47.5,gpt-5.6-luna,"The typical usage is four naans weighing about 360g total, so approximately 90g per naan. Mini naans are included only as form-differs alternatives.",,human,2026-07-23 23:15:03.545988,2026-07-27 20:11:07.273422,0,,,count
ocado,name:garlic clove,Garlic Clove,7548,approved,5.0,0,6642.24,gpt-5.6-luna,"A garlic clove is estimated at about 5g. Whole garlic is the best-value default, while the peeled 100g product is the most direct ready-to-use clove match. Prepared chopped garlic or paste is included only as a form-different substitute.",,human,2026-07-21 17:31:12.866767,2026-07-27 20:11:07.267506,1,,,count
ocado,name:garlic mayonnaise,Garlic Mayonnaise,16,approved,,0,29.6,gpt-5.6-luna,"Several direct garlic mayonnaise products are available. The recipe uses small sachet-sized quantities, so any of these packs will provide many portions; the ranking favours value, ratings and a standard mayonnaise profile.",,human,2026-07-23 23:16:28.328848,2026-07-23 23:18:07.962838,0,,,mass
ocado,name:garlic salt,Garlic Salt,37,approved,,0,79.55,gpt-5.6-luna,"Exact matches are available. Garlic powders and granules are included only as substitutes because they lack the salt component; flavoured garlic salts, garlic seasonings, onion salt, fresh garlic and garlic butter are not direct matches.",,human,2026-07-23 22:40:12.041406,2026-07-23 22:46:06.313954,0,,,mass
ocado,name:garlic white wine scottish mussels,Garlic & White Wine Scottish Mussels,9,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 10:53:36.807244,2026-07-24 10:53:36.807247,0,,,mass
ocado,name:giant couscous,Giant Couscous,6,approved,,0,19.2,gpt-5.6-luna,The Holland & Barrett Zero Carb product was excluded because it appears to be a specialist low/no-carb alternative rather than standard giant couscous.,,human,2026-07-24 11:01:23.678793,2026-07-24 16:46:41.702039,0,,,mass
ocado,name:ginger,Ginger,304,approved,30.0,0,532.0,gpt-5.6-luna,"Fresh root ginger is available as an exact match. Prepared paste, minced, chopped and frozen products are included only as form-different cooking alternatives; ginger shots, drinks, pickled/crystallised ginger and products containing ginger with other foods are not suitable substitutes.",,human,2026-07-21 17:46:30.362766,2026-07-27 20:11:07.270079,0,,,count
ocado,name:ginger garlic lemongrass puree,Ginger Lemongrass Puree,151,approved,,1,481.69,gpt-5.6-luna,"No candidate contains all three ingredients—ginger, garlic and lemongrass—in a puree. Use a ginger-and-garlic paste and add minced or fresh lemongrass; alternatively use the lemongrass-and-ginger paste and add garlic.",,human,2026-07-21 18:00:06.806457,2026-07-22 17:00:32.358333,0,Ginger Lemongrass Puree,,mass
ocado,name:ginger puree,Ginger Puree,514,approved,,0,1285.0,gpt-5.6-luna,"Plain ginger puree, paste, or minced ginger products are suitable. Garlic/ginger, lemongrass/ginger, soy/ginger/garlic, ginger/turmeric blends, and concentrated extract were excluded because they do not directly match plain ginger puree.",,human,2026-07-21 17:39:37.400167,2026-07-22 11:52:11.905100,0,,,mass
ocado,name:glazed burger bun,Glazed Burger Bun,73,approved,70.0,0,182.5,gpt-5.6-luna,One bun is estimated at approximately 70g; actual weight varies by product.,,human,2026-07-23 22:21:54.679518,2026-07-27 20:11:07.271759,0,,,count
ocado,name:gnocchi,Gnocchi,93,approved,,0,232.5,gpt-5.6-luna,"The best defaults are plain potato gnocchi. Filled, pumpkin, spinach, cauliflower and tomato/ mozzarella variants were not ranked as defaults because their flavour or filling changes the recipe substantially.",,human,2026-07-23 15:52:54.563693,2026-07-23 22:27:38.659931,0,,,mass
ocado,name:goan xacuti spice,Goan Xacuti Spice,19,approved,,0,66.5,,Ocado returned no products for this name — try rewording the search.,Previously unmappable — nothing on Ocado.,human,2026-07-23 23:15:03.668103,2026-07-28 19:38:53.704565,0,,,mass
ocado,name:goat s cheese,Goat's Cheese,143,approved,,0,364.65,gpt-5.6-luna,"Accepted products are plain goat's cheeses. Flavoured cheeses, prepared meals, tarts, pizzas, pastries and filled pasta were rejected because they are not usable as the standalone ingredient.",,human,2026-07-21 18:00:49.608119,2026-07-22 22:29:41.248008,0,,,mass
ocado,name:gochujang paste,Gochujang Paste,226,approved,,0,791.0,gpt-5.6-luna,"Several candidates are genuine gochujang paste products. Sempio and CJ offer the best value for frequent use; the 135–250g options are more practical for occasional recipes. Gochujang sauces, mayonnaise and pasta sauces were excluded because they are not the requested paste.",,human,2026-07-21 17:50:51.687935,2026-07-22 15:46:13.356638,0,,,mass
ocado,name:gram flour,Gram Flour,6,approved,,0,11.7,gpt-5.6-luna,,,human,2026-07-24 11:01:26.529551,2026-07-24 16:47:44.401720,0,,,mass
ocado,name:granola,Granola,203,approved,,0,761.25,gpt-5.6-luna,"The accepted products are all granola, but flavoured, protein, and grain-free varieties are ranked below more neutral standard granolas because the recipe does not specify a flavour or dietary requirement.",,human,2026-07-21 17:52:40.642235,2026-07-22 15:47:05.647894,0,,,mass
ocado,name:grated hard italian style cheese,Grated Hard Italian Style Cheese,2081,approved,,0,5826.8,gpt-5.6-luna,"The best matches are grated Parmigiano/Parmesan or Italian grated hard cheese. Blocks and shavings were excluded because their preparation differs, and premium tiny packs were not preferred as defaults.",,human,2026-07-21 17:32:01.828419,2026-07-22 10:19:24.474558,0,,,mass
ocado,name:greek style flatbreads,Greek Style Flatbreads,122,approved,80.0,0,231.8,gpt-5.6-luna,,,human,2026-07-21 18:03:43.995290,2026-07-27 20:11:07.270811,0,,,count
ocado,name:greek style natural yoghurt,Greek Style Natural Yoghurt,811,approved,150.0,0,932.65,gpt-5.6-luna,"Flavoured, sweetened, children’s and dessert-style yoghurts were excluded. Strained, fat-free and lactose-free products are included only as form differences.",,human,2026-07-21 17:35:11.836965,2026-07-28 10:40:32.242812,0,,,mass
ocado,name:greek style salad cheese,Greek Style Salad Cheese,704,approved,,0,1513.6,gpt-5.6-luna,Greek-style salad cheese is commonly represented by Greek feta or feta-style cheese; 200g packs are especially suitable for the typical 50g recipe usage.,,human,2026-07-21 17:36:07.360060,2026-07-22 11:47:08.122721,0,,,mass
ocado,name:greek style yoghurt,Greek Style Yoghurt,11,alias,,0,12.65,gpt-5.6-luna,"Selected plain natural Greek or Greek-style yoghurts only. Flavoured, layered, honeyed, dessert, kefir and individual snack products were excluded.",,human,2026-07-23 23:44:18.896565,2026-07-24 10:52:46.435611,0,,name:greek style natural yoghurt,mass
ocado,name:green beans,Green Beans,1235,approved,,0,1049.75,gpt-5.6-luna,"Fresh green beans and closely related fresh fine/stringless beans are prioritised; frozen and tinned versions are included only as form-different options. Broad, runner, haricot and other dried beans are not matches.",,human,2026-07-21 17:30:10.700574,2026-07-22 15:17:38.243404,0,,,mass
ocado,name:green chilli,Green Chilli,115,approved,15.0,0,132.25,,Candidates cached but the proposal step failed: OPENAI_API_KEY is not set. Add it to the repo-root .env (see .env.example).,,human,2026-07-23 10:38:15.062417,2026-07-27 20:11:07.270965,0,,,count
ocado,name:green chilli paste,Green Chilli Paste,22,approved,,1,88.0,gpt-5.6-luna,No plain green chilli paste is listed. The accepted options are substitutes; Thai green curry pastes were rejected because they are aromatic curry composites rather than green chilli paste.,,human,2026-07-23 23:04:25.029072,2026-07-23 23:11:49.364344,0,,,mass
ocado,name:green lentils,Green Lentils,7,approved,,0,14.35,gpt-5.6-luna,"Direct dried green lentil matches are preferred. The products marked form_differs are cooked lentils in water and can be used only if the recipe is adapted; red, brown, beluga, Puy-only, soups and prepared dishes were excluded.",,human,2026-07-24 10:59:44.405339,2026-07-24 16:48:21.149191,0,,,mass
ocado,name:green olives,Green Olives,35,approved,,0,52.5,gpt-5.6-luna,"Stuffed, flavoured, marinated, mixed, tapenade and snack products were excluded because they are not plain green olives.",,human,2026-07-23 22:52:15.879703,2026-07-29 09:56:42.867936,0,,,mass
