retailer,ingredient_key,sku,rank,match_type,accepted,reason,source,llm_rank
ocado,name:chicken stock paste,4a905e49-4edd-4774-9cfa-15882ad30cc5,1,exact,1,,human,
ocado,name:chicken stock paste,714cdaf0-5a1b-4ea1-ace0-666cb7996e03,2,form_differs,1,"Chicken stock cubes can replace stock paste, but require dissolving and have a different form.",human,
ocado,name:chicken stock paste,2c8b5098-6e8d-477b-bd96-02b1a01e4f77,3,form_differs,1,Organic chicken stock cubes are a valid stock substitute but differ from paste form.,human,
ocado,name:chicken stock paste,5a3f20c6-c5ea-4c88-af83-06cefb0e5b06,4,exact,1,,human,
ocado,name:chicken stock paste,12c29bc5-1244-4672-8b7e-86b438e00184,5,form_differs,1,"Concentrated chicken stock and a usable substitute, but supplied as liquid stock rather than portioned paste.",human,
ocado,name:chicken stock paste,6239d028-d10f-4e5a-b4b8-397acacd5598,6,exact,1,Chicken stock in concentrated paste/gel pot form; good value and the larger pack suits regular use.,human,
ocado,name:chicken stock paste,ae5abe50-4d62-475c-b982-f6c365e0d7b3,7,exact,1,"Chicken stock pot paste, with a smaller pack that suits occasional recipes.",human,
ocado,name:chicken stock pot,ae5abe50-4d62-475c-b982-f6c365e0d7b3,1,exact,1,Direct chicken stock pot; practical 4-pot pack and good value for the typical use of one pot.,human,
ocado,name:chicken stock pot,6239d028-d10f-4e5a-b4b8-397acacd5598,2,exact,1,"Direct chicken stock pot in a larger, better-value 8-pot pack; useful for frequent cooking.",human,
ocado,name:chicken stock pot,9ef38785-4ede-48d3-9999-3f49af8a621c,3,exact,1,Direct chicken stock pot in a convenient 4-pot pack; reduced-salt version may suit recipes where seasoning is controlled separately.,human,
ocado,name:chicken stock pot,70a4a236-f5ad-40d8-8ba7-100ac3273eef,4,exact,1,"Direct chicken stock pot in a convenient 4-pot pack, though less good value than the Knorr options.",human,
ocado,name:chicken stock pot,8edd9d06-b88b-469e-8995-5c19a73e287e,5,exact,1,"Direct organic chicken stock pots; valid match but a pricier, less essential variant.",human,
ocado,name:chicken stock pot,ee1a0195-0eb2-47b9-91f4-a526d1d17202,6,exact,1,"Direct chicken stock pot product and inexpensive pack, but the limited rating evidence is weaker than the alternatives.",human,
ocado,name:chicken stock powder,20a9d74b-b5a5-479c-8ebc-53ae2d0f8010,1,exact,1,Chicken stock powder in a suitable 100g pack; the added herb flavour is a minor variation from plain chicken stock powder.,human,
ocado,name:chicken stock powder,714cdaf0-5a1b-4ea1-ace0-666cb7996e03,2,form_differs,1,"Chicken stock in cube form; a practical equivalent, with good value and a larger 20-cube pack.",human,
ocado,name:chicken stock powder,016e4eff-a5d1-4863-825a-5abeada52706,3,form_differs,1,Chicken stock cubes from Oxo in a useful 24-cube pack; suitable when dissolved before use.,human,
ocado,name:chicken stock powder,4a905e49-4edd-4774-9cfa-15882ad30cc5,4,form_differs,1,Reduced-salt chicken stock cubes; suitable stock equivalent if lower salt is preferred.,human,
ocado,name:chicken stock powder,5a3f20c6-c5ea-4c88-af83-06cefb0e5b06,5,form_differs,1,Standard Oxo chicken stock cubes; suitable dehydrated stock substitute.,human,
ocado,name:chicken stock powder,f21a321d-f431-4f94-8e5e-6ef49486e3e7,6,form_differs,1,"Chicken bouillon cubes; suitable stock equivalent, though in a smaller pack.",human,
ocado,name:chicken stock powder,2c8b5098-6e8d-477b-bd96-02b1a01e4f77,7,form_differs,1,Organic chicken stock cubes; suitable stock equivalent but less economical than the leading options.,human,
ocado,name:chicken stock powder,03e48d97-fed9-413c-955e-a7a880ee8368,8,form_differs,1,"Chicken stock cube product and a low-cost option, though the lower rating makes it a weaker default.",human,
ocado,name:chicken stock powder,8f8c4645-9e20-4c71-8df8-d0c0b0019bbd,9,form_differs,1,Zero-salt chicken stock cubes; usable equivalent where salt-free stock is specifically wanted.,human,
ocado,name:chicken stock powder,40308886-1a4b-4891-a460-5f9f845210f1,10,form_differs,1,"Very-low-salt organic chicken stock cubes; usable equivalent, but the low rating makes it a poor default.",human,
ocado,name:chicken stock powder,a1577e8d-c66d-47a2-9df3-1352be512dbe,11,form_differs,1,Concentrated chicken stock rather than powder; can be used as a liquid stock substitute with recipe liquid adjusted.,human,
ocado,name:chicken stock powder,e34e8bba-a8e4-435a-b1fc-cbf2dff72e4f,12,form_differs,1,Ready-to-use chicken stock rather than powder; usable only where liquid stock is acceptable.,human,
ocado,name:chicken stock powder,a57c8225-3c30-4703-beb3-37e71bd5d000,13,form_differs,1,Ready-to-use chicken stock in liquid form; usable as a substitute but has a notably poor rating.,human,
ocado,name:chickpeas,aa658839-6935-477f-954c-43e24b1a36eb,1,exact,1,Ocado own-brand plain chickpeas in water; excellent value and a 400g tin typically provides about the 240g drained quantity used in recipes.,human,
ocado,name:chickpeas,be5ceebc-4296-4bc9-92dc-054c0e3e1f5f,2,exact,1,Good-value plain chickpeas in water in a recipe-suitable 400g pack.,human,
ocado,name:chickpeas,953576c6-4c15-411a-b7f5-a10c1fa24052,3,exact,1,"Well-rated, inexpensive plain chickpeas in a convenient 380g tin.",human,
ocado,name:chickpeas,493377cb-768f-4a94-8e21-06a2b5cc1d2e,4,exact,1,"Plain chickpeas in a suitable 400g pack at a low price, with a strong rating.",human,
ocado,name:chickpeas,951c1424-4ee1-45d6-96dd-6df1b5ef1e9d,5,exact,1,Ocado organic plain chickpeas in water; good 400g pack size and reasonable value.,human,
ocado,name:chickpeas,0ea3b037-98f3-4303-b887-b4897246c743,6,exact,1,Plain chickpeas in water from a familiar brand and a suitable 400g pack.,human,
ocado,name:chickpeas,a54cb578-9272-4480-aba2-0dc9f89a671b,7,exact,1,Plain chickpeas in a convenient 400g pack and good value.,human,
ocado,name:chickpeas,ff691b24-577d-42c2-a77b-2fa64c1d101a,8,exact,1,"Plain organic chickpeas in a 400g pack; suitable for the recipe quantity, though slightly less economical.",human,
ocado,name:chickpeas,c1c0e7c6-1535-474f-a110-889df594efe9,9,exact,1,Plain Mr Organic chickpeas in a suitable 400g pack with good value.,human,
ocado,name:chickpeas,b0eab385-7e85-45b6-bf66-dcabb6778883,10,exact,1,Plain chickpeas in a larger 540g pack; useful for batch cooking but more than the typical recipe needs.,human,
ocado,name:chickpeas,ea9bc188-1bdc-4bd3-9df1-36ac3ef2cc99,11,exact,1,Plain chickpeas in a 570g jar; good quality but less economical and larger than the usual requirement.,human,
ocado,name:chickpeas,b15203b9-97a3-4dee-9398-34b24885a949,12,exact,1,"Plain organic chickpeas in a 350g pack, close to the typical recipe requirement.",human,
ocado,name:chickpeas,227826bc-83b5-4d4c-b872-3d9bf6bce161,13,exact,1,"Plain chickpeas in a 400g pack; suitable, although the rating and value are less compelling than higher-ranked options.",human,
ocado,name:chickpeas,0c6cd425-4885-4dc3-a130-1380884b4b2e,14,exact,1,Plain chickpeas in a 500g pack; suitable for recipes but less convenient than standard 400g tins.,human,
ocado,name:chickpeas,7fc0764b-e1bc-495f-bd37-81d378aa3441,15,exact,1,Plain Laila chickpeas in a 1kg pack; genuine chickpeas but oversized for the typical single-recipe usage.,human,
ocado,name:chilli flakes,be0e8684-3989-40c0-85d1-5c3555205f9e,1,exact,1,"Crushed chilli is an equivalent form of ordinary chilli flakes, with a good rating and low price per gram.",human,
ocado,name:chilli flakes,00e460af-8544-482c-842a-f912dc1dddb7,2,exact,1,Ocado own-brand standard chilli flakes in a suitably sized 28g jar and the best-value direct match.,human,
ocado,name:chilli flakes,f1d92fbb-a28a-455a-9b8b-bce663e24075,3,exact,1,Standard chilli flakes in a suitable 30g pack; reasonably priced.,human,
ocado,name:chilli flakes,c02bdfbc-8144-4332-b888-f917e4a0d342,4,exact,1,"Standard chilli flakes in a suitable 27g pack, though more expensive than own-brand options.",human,
ocado,name:chilli flakes,81f3b1b4-5d85-4408-a909-c00dedc99417,5,exact,1,Crushed chilli is a suitable equivalent to chilli flakes and comes in a practical 29g jar.,human,
ocado,name:chilli flakes,ffa0ca37-3f2d-4e30-9bc1-14787de8723f,6,exact,1,"Standard organic chilli flakes in a suitable 35g pack, but less good value than the regular Ocado version.",human,
ocado,name:chinese five spice,05b53f4d-a4f0-4d57-836d-2444c969ad58,1,exact,1,Good-value Chinese five spice powder in a suitably sized 35g pack; strong rating.,human,
ocado,name:chinese five spice,3a62c6a1-9870-48c8-b73c-329ed76b9ba7,2,exact,1,Genuine Chinese five spice seasoning with the lowest unit price among the powder options and a useful 58g pack.,human,
ocado,name:chinese five spice,f9f5c104-cdad-43f5-a44f-9246e0430e63,3,exact,1,"Genuine Chinese five spice powder in a suitable 35g pack, but substantially more expensive per gram.",human,
ocado,name:chinese five spice,80457fd3-61ad-4502-aef7-96aace1c6fb5,4,form_differs,1,Chinese five spice in paste form rather than the usual dry powder; may alter flavour and texture and is less directly suitable for recipes specifying spice powder.,human,
ocado,name:chipotle ketchup,02501e13-4158-450a-8621-23a83f102913,1,exact,1,Direct match: chipotle-flavoured ketchup in a practical 300g pack.,human,
ocado,name:chipotle paste,dd4570ad-6ba5-4072-9399-751027098cd2,1,exact,1,Direct chipotle paste in a useful 100g pack; good value and strong customer rating.,human,
ocado,name:chipotle paste,521cb1ef-a26d-4a36-9ace-a0ec32894224,2,exact,1,"Direct chipotle cooking paste, and the 60g pack is convenient for recipes using around 20g; slightly poorer value than the top choice.",human,
ocado,name:chipotle paste,ccdc3816-6491-44e0-a9a4-59792f1e224b,3,exact,1,"Direct chipotle chilli paste in a suitable 95g pack, though it is specifically hot.",human,
ocado,name:chipotle paste,33758d0a-5fcb-4a02-a440-192bc10578f1,4,exact,1,"Direct chipotle chilli paste, but relatively expensive compared with the other suitable options.",human,
ocado,name:chipotle paste,8334402d-9ec2-4118-8140-b463948a00ea,5,form_differs,1,Contains chipotle in adobo rather than plain paste; usable as a substitute but wetter and more seasoned.,human,
ocado,name:chipotle paste,6b471739-b188-447b-a362-a285c8752983,6,form_differs,1,"Chipotle paste blended with red pepper, so it is not a plain chipotle paste but can work where a milder mixed paste is acceptable.",human,
ocado,name:chives,34c946e6-7020-482e-b7d9-fb854c24a231,1,exact,1,"Fresh chives in a 25g pack, matching the typical recipe quantity closely and offering the best default value.",human,
ocado,name:chives,851134ec-29f8-4a85-ad4f-1542c016b3fc,2,form_differs,1,Chives in a larger 50g chopped pack; suitable for recipes but likely frozen and pre-chopped rather than fresh whole chives.,human,
ocado,name:chives,ce979737-fd51-4460-842f-27785bd34560,3,exact,1,"Fresh chives in a small 4g pack, useful for recipes needing only a small garnish or around 8g.",human,
ocado,name:chives,6733468e-8ad2-4981-a276-fa829e35665b,4,form_differs,1,"A living chive plant that supplies the right herb, but it is not recipe-ready and yield is less predictable.",human,
ocado,name:chives,7ac9f5d4-8367-4961-890a-aa6b552eecca,5,form_differs,1,"Dried chives are the correct herb but a significantly different form, with much stronger flavour per gram and a very small pack.",human,
ocado,name:chocolate chip cookie mix,dacc5c64-ad67-438d-92e4-e155b6908bb9,1,exact,1,Chocolate cookie mix in a pack close to the typical 250g usage; good-value M&S option.,human,
ocado,name:chocolate chip cookie mix,9e581685-f3ee-44e3-94d9-0bf4ef8315c9,2,exact,1,Chocolate cookie mix with a suitable 300g pack size and strong rating; triple-chocolate flavour is a minor variation.,human,
ocado,name:chocolate chip cookie mix,30396e41-bfd2-43b8-b96c-298bb1d09488,3,exact,1,"Specifically chocolate chip cookie mix and close to the common 200g pack size, though less highly rated and not as good value.",human,
ocado,name:chocolate chip cookie mix,5148c77f-75d6-46c9-89b7-a193c4f05fe2,4,form_differs,1,"Chocolate chunk cookie dough rather than dry cookie mix; usable as a ready-to-bake alternative, with a suitable 350g pack.",human,
ocado,name:chocolate chip cookie mix,219c5adb-d32b-4271-8adc-650cfd149954,5,form_differs,1,Choc chunk cookie dough rather than dry mix; reasonable quantity but poorer value than the leading options.,human,
ocado,name:chocolate chips,7d58978c-d6eb-4cea-8097-844f4794ebc0,1,exact,1,Chocolate drops are a suitable direct equivalent to chocolate chips; 200g pack is good value and close to the common 100g–200g recipe usage.,human,
ocado,name:chocolate chips,445cb7ae-d9cf-4394-8018-f6585a25adec,2,exact,1,Direct milk chocolate chips in a convenient 100g pack matching the typical recipe amount.,human,
ocado,name:chocolate chips,f5cefc99-57b8-4f01-9b97-1eca6b5dbbda,3,exact,1,Direct dark chocolate chips in a convenient 100g pack; suitable where dark chocolate is preferred.,human,
ocado,name:chocolate chips,e8ef6559-f0ff-44f0-8d74-54ad30a2c335,4,exact,1,"Direct white chocolate chips in a 100g pack; a valid chocolate-chip variant, though not the neutral default.",human,
ocado,name:chocolate chips,e78f6db9-3477-4bd7-acf6-24e6ac05e88a,5,exact,1,"Direct milk chocolate baking drops suitable for use as chips, with a recipe-sized 100g pack and dairy-free formulation.",human,
ocado,name:chocolate chips,4a46f1ac-b24c-4af5-840a-228e39638dbd,6,form_differs,1,Chocolate chunks are suitable baking inclusions but larger and differently shaped than chips; 100g pack matches typical usage.,human,
ocado,name:chocolate chips,33a9b80c-8861-4190-9a6c-94e99268fce7,7,form_differs,1,"Dark chocolate chunks can stand in for dark chocolate chips, though they have a larger piece size; 100g pack is convenient.",human,
ocado,name:chocolate chips,0d469ac0-11cf-4929-8eef-76157141bec8,8,form_differs,1,Milk chocolate chunks are usable in place of chips but have a different size and shape; 100g pack suits typical usage.,human,
ocado,name:chocolate chips,818a1dc6-93a8-45eb-a790-f7cd4388f2b7,9,form_differs,1,"White chocolate chunks are a usable alternative to white chocolate chips, but differ in piece size and shape.",human,
ocado,name:chopped cavolo nero,c7bc1aa0-54d7-4d10-9f1d-c59d6e7c9c5f,1,exact,1,Cavolo nero; the 200g pack suits the typical 100g recipe amount and is the best-value own-brand option.,human,
ocado,name:chopped cavolo nero,d079267a-94e4-4a97-a7ea-3c4d4273620e,2,exact,1,"Cavolo nero in a suitable 200g pack, but slightly more expensive than the Ocado option.",human,
ocado,name:chopped cavolo nero,a77e7b80-e49f-4cd1-9b52-0c6ea1fbe525,3,form_differs,1,"The correct ingredient, washed and ready to cook, with a convenient 125g pack; substantially more expensive and lower-rated.",human,
ocado,name:chopped kale,607454a3-ed6e-4fbd-9002-c5c3c9f90867,1,exact,1,Ocado own-brand kale in a ready-cut form equivalent to chopped kale; good value and a practical 200g pack for recipes using 100g.,human,
ocado,name:chopped kale,f710582e-2957-440c-9a67-b058a52fcfc8,2,form_differs,1,"Plain curly kale is the correct ingredient but is not explicitly chopped, so it may need trimming and chopping; the 125g pack closely suits the typical 100g usage.",human,
ocado,name:chopped kale,41a6daa9-9fed-41d2-ab1c-397ad5519508,3,form_differs,1,"Plain curly kale, suitable after chopping, but the 250g pack is larger than usually needed and is less good value than the Ocado option.",human,
ocado,name:chorizo,d8cb3376-4af3-4d52-ac94-aec921aa662a,1,exact,1,"Ocado own-brand, well-rated and the best-value standard Spanish chorizo; 225g ring suits recipes using roughly 60–120g.",human,
ocado,name:chorizo,9d70943e-0d1f-4529-9a71-51133e015260,2,form_differs,1,"Convenient diced chorizo in two 65g packs, closely matching common recipe quantities and requiring no preparation.",human,
